postUrl,snapshotType,sharesCount,viewDelta,isFirstSeen,postId,videoPlayCount,firstSeenAt,platform,isProductPost,是否监控,playDelta,commentDelta,postKey,likesCount,shareDelta,commentsCount,capturedAt,红人名称,runId,likeDelta,videoViewCount
"{""link"":""https://www.tiktok.com/@freego.judah/video/7644300957836135710"",""text"":""https://www.tiktok.com/@freego.judah/video/7644300957836135710""}",existing,3,6,否,7644300957836135710,1313,1780225426646,tiktok,是,是,6,-1,tiktok_7644300957836135710,56,0,8,1780241603376,freego.judah,run_1780241575191,0,1313
"{""link"":""https://www.tiktok.com/@freego.judah/video/7644300957836135710"",""text"":""https://www.tiktok.com/@freego.judah/video/7644300957836135710""}",existing,3,60,否,7644300957836135710,1373,1780225426646,tiktok,是,是,60,0,tiktok_7644300957836135710,57,0,8,1780365667021,freego.judah,run_1780365602600,1,1373
"{""link"":""https://www.tiktok.com/@radutz_/video/7644559234453212439"",""text"":""https://www.tiktok.com/@radutz_/video/7644559234453212439""}",new,2,3063,是,7644559234453212439,3063,1780483153060,tiktok,是,是,3063,19,tiktok_7644559234453212439,238,2,19,1780483153060,radutz_,run_1780479721870,238,3063
"{""link"":""https://www.youtube.com/shorts/rL1lo8jb--s"",""text"":""https://www.youtube.com/shorts/rL1lo8jb--s""}",new,0,60018,是,rL1lo8jb--s,60018,1780396769221,youtubeshort,是,是,60018,51,youtubeshort_rL1lo8jb--s,945,0,51,1780396769221,Tuttzsi,run_1780396442280,945,60018
"{""link"":""https://www.instagram.com/p/DZAai8ZpLk0/"",""text"":""https://www.instagram.com/p/DZAai8ZpLk0/""}",existing,0,101776,否,3909241227083823412,198084,1780241587951,instagramreels,是,是,195367,33,instagramreels_3909241227083823412,5382,0,33,1780365627465,ridstarlaw,run_1780365602600,5326,103138
"{""link"":""https://www.tiktok.com/@freego.judah/video/7643570343185108238"",""text"":""https://www.tiktok.com/@freego.judah/video/7643570343185108238""}",milestone_7d,19,29,否,7643570343185108238,5525,1780241605157,tiktok,是,是,29,0,tiktok_7643570343185108238,220,0,18,1780383709861,freego.judah,milestone_1780383699086,2,5525
"{""link"":""https://www.youtube.com/shorts/Pc-zbJ7jrL0"",""text"":""https://www.youtube.com/shorts/Pc-zbJ7jrL0""}",new,0,1649,是,Pc-zbJ7jrL0,1649,1780398413099,youtubeshort,是,是,1649,6,youtubeshort_Pc-zbJ7jrL0,40,0,6,1780398413099,Devin Bagnoli,run_1780396442280,40,1649
"{""link"":""https://www.instagram.com/p/DY47l5dMmdg/"",""text"":""https://www.instagram.com/p/DY47l5dMmdg/""}",new,0,676,是,3907134765801826144,3079,1780480758907,instagramreels,是,是,3079,8,instagramreels_3907134765801826144,69,0,8,1780480758907,surron_london,run_1780479721870,69,676
"{""link"":""https://www.youtube.com/shorts/PyCRmXOKe6I"",""text"":""https://www.youtube.com/shorts/PyCRmXOKe6I""}",new,0,12331,是,PyCRmXOKe6I,12331,1780397149380,youtubeshort,是,是,12331,10,youtubeshort_PyCRmXOKe6I,212,0,10,1780397149380,Jaydin Smart,run_1780396442280,212,12331
"{""link"":""https://www.youtube.com/shorts/fQDS8JPwJAE"",""text"":""https://www.youtube.com/shorts/fQDS8JPwJAE""}",milestone_7d,0,936,否,fQDS8JPwJAE,129168,1780396497248,youtubeshort,是,是,936,1,youtubeshort_fQDS8JPwJAE,4800,0,1458,1780453875570,Reckless Rides,milestone_1780453805090,100,129168
"{""link"":""https://www.youtube.com/shorts/4xErAs-S0eQ"",""text"":""https://www.youtube.com/shorts/4xErAs-S0eQ""}",new,0,95893,是,4xErAs-S0eQ,95893,1780396767247,youtubeshort,是,是,95893,69,youtubeshort_4xErAs-S0eQ,1800,0,69,1780396767247,Tuttzsi,run_1780396442280,1800,95893
"{""link"":""https://www.youtube.com/shorts/McYKGjgYDLQ"",""text"":""https://www.youtube.com/shorts/McYKGjgYDLQ""}",new,0,10235,是,McYKGjgYDLQ,10235,1780482392690,youtubeshort,是,是,10235,8,youtubeshort_McYKGjgYDLQ,182,0,8,1780482392690,68v_ebikes,run_1780479721870,182,10235
"{""link"":""https://www.tiktok.com/@ridstarlaw/video/7646063208721173774"",""text"":""https://www.tiktok.com/@ridstarlaw/video/7646063208721173774""}",new,3,1535,是,7646063208721173774,1535,1780241614311,tiktok,是,是,1535,5,tiktok_7646063208721173774,58,3,5,1780241614311,ridstarlaw,run_1780241575191,58,1535
"{""link"":""https://www.tiktok.com/@owen.monroe/video/7646546835842092301"",""text"":""https://www.tiktok.com/@owen.monroe/video/7646546835842092301""}",new,0,643,是,7646546835842092301,643,1780482586574,tiktok,是,是,643,4,tiktok_7646546835842092301,67,0,4,1780482586574,owen.monroe,run_1780479721870,67,643
"{""link"":""https://www.youtube.com/shorts/fQDS8JPwJAE"",""text"":""https://www.youtube.com/shorts/fQDS8JPwJAE""}",new,0,128232,是,fQDS8JPwJAE,128232,1780396497248,youtubeshort,是,是,128232,1457,youtubeshort_fQDS8JPwJAE,4700,0,1457,1780396497248,Reckless Rides,run_1780396442280,4700,128232
"{""link"":""https://www.tiktok.com/@ridstarlaw/video/7646063208721173774"",""text"":""https://www.tiktok.com/@ridstarlaw/video/7646063208721173774""}",existing,657,247665,否,7646063208721173774,249200,1780241614311,tiktok,是,是,247665,154,tiktok_7646063208721173774,6500,654,159,1780365701008,ridstarlaw,run_1780365602600,6442,249200
"{""link"":""https://www.tiktok.com/@freego.judah/video/7644671614822501663"",""text"":""https://www.tiktok.com/@freego.judah/video/7644671614822501663""}",existing,9,30,否,7644671614822501663,4296,1780225425753,tiktok,是,是,30,0,tiktok_7644671614822501663,196,0,14,1780241602497,freego.judah,run_1780241575191,3,4296
"{""link"":""https://www.tiktok.com/@ridstarlaw/video/7645410653875883277"",""text"":""https://www.tiktok.com/@ridstarlaw/video/7645410653875883277""}",existing,56,13301,否,7645410653875883277,21200,1780241615097,tiktok,是,是,13301,24,tiktok_7645410653875883277,592,40,38,1780365701776,ridstarlaw,run_1780365602600,331,21200
"{""link"":""https://www.youtube.com/shorts/uLkux4JUQfM"",""text"":""https://www.youtube.com/shorts/uLkux4JUQfM""}",new,0,2629,是,uLkux4JUQfM,2629,1780482847197,youtubeshort,是,是,2629,3,youtubeshort_uLkux4JUQfM,34,0,3,1780482847197,Anthony Moreno,run_1780479721870,34,2629
"{""link"":""https://www.youtube.com/watch?v=MKbjsEe_x-E"",""text"":""https://www.youtube.com/watch?v=MKbjsEe_x-E""}",new,0,154,是,MKbjsEe_x-E,154,1780482474417,youtubevideo,是,是,154,4,youtubevideo_MKbjsEe_x-E,12,0,4,1780482474417,Filippo22,run_1780479721870,12,154
"{""link"":""https://www.youtube.com/watch?v=7wmQrDsnmaw"",""text"":""https://www.youtube.com/watch?v=7wmQrDsnmaw""}",new,0,3947,是,7wmQrDsnmaw,3947,1780480185873,youtubevideo,是,是,3947,30,youtubevideo_7wmQrDsnmaw,81,0,30,1780480185873,Ben’s Outdoor Boys,run_1780479721870,81,3947
"{""link"":""https://www.instagram.com/p/DY74vi_vkgC/"",""text"":""https://www.instagram.com/p/DY74vi_vkgC/""}",existing,0,2589,否,3907966659670722562,11934,1780241587144,instagramreels,是,是,5287,1,instagramreels_3907966659670722562,271,0,3,1780365626723,ridstarlaw,run_1780365602600,140,5056
"{""link"":""https://www.tiktok.com/@bikingwtheo/video/7646097622532361502"",""text"":""https://www.tiktok.com/@bikingwtheo/video/7646097622532361502""}",new,20,9036,是,7646097622532361502,9036,1780480783202,tiktok,是,是,9036,38,tiktok_7646097622532361502,537,20,38,1780480783202,bikingwtheo,run_1780479721870,537,9036
"{""link"":""https://www.tiktok.com/@voltagerider/video/7645393521968663811"",""text"":""https://www.tiktok.com/@voltagerider/video/7645393521968663811""}",new,23,24700,是,7645393521968663811,24700,1780390409820,tiktok,是,是,24700,59,tiktok_7645393521968663811,686,23,59,1780390409820,voltagerider,run_1780389710735,686,24700
"{""link"":""https://www.instagram.com/p/DY2aRimI7jc/"",""text"":""https://www.instagram.com/p/DY2aRimI7jc/""}",new,0,5700,是,3906425281377974492,23726,1780480708709,instagramreels,是,是,23726,5,instagramreels_3906425281377974492,-1,0,5,1780480708709,gio_biker_900,run_1780479721870,-1,5700
"{""link"":""https://www.tiktok.com/@freego.judah/video/7645419787727736094"",""text"":""https://www.tiktok.com/@freego.judah/video/7645419787727736094""}",existing,0,21,否,7645419787727736094,1424,1780225423092,tiktok,是,是,21,0,tiktok_7645419787727736094,86,0,10,1780241599632,freego.judah,run_1780241575191,2,1424
"{""link"":""https://www.youtube.com/shorts/rbdmLoHESY4"",""text"":""https://www.youtube.com/shorts/rbdmLoHESY4""}",new,0,80710,是,rbdmLoHESY4,80710,1780486753376,youtubeshort,是,是,80710,35,youtubeshort_rbdmLoHESY4,1000,0,35,1780486753376,RidstarLaw,run_1780479721870,1000,80710
"{""link"":""https://www.instagram.com/p/DY2KSjCAKQ3/"",""text"":""https://www.instagram.com/p/DY2KSjCAKQ3/""}",new,0,4352,是,3906354981820736567,13127,1780390277220,instagramreels,是,是,13127,29,instagramreels_3906354981820736567,-1,0,29,1780390277220,devinbagnoli,run_1780389710735,-1,4352
"{""link"":""https://www.instagram.com/p/DZD-MzkzSd9/"",""text"":""https://www.instagram.com/p/DZD-MzkzSd9/""}",new,0,23047,是,3910242460383389565,40054,1780493139994,instagramreels,是,是,40054,15,instagramreels_3910242460383389565,666,0,15,1780493139994,68v_ebikes,run_1780493049754,666,23047
"{""link"":""https://www.youtube.com/shorts/bgJE-T2gBA4"",""text"":""https://www.youtube.com/shorts/bgJE-T2gBA4""}",new,0,1001,是,bgJE-T2gBA4,1001,1780484937810,youtubeshort,是,是,1001,1,youtubeshort_bgJE-T2gBA4,24,0,1,1780484937810,ONEWAYGOOEY,run_1780479721870,24,1001
"{""link"":""https://www.instagram.com/p/DY4l6pCtq-J/"",""text"":""https://www.instagram.com/p/DY4l6pCtq-J/""}",new,0,919,是,3907039434263408521,1950,1780390625134,instagramreels,是,是,1950,1,instagramreels_3907039434263408521,35,0,1,1780390625134,vladimir_gaming07,run_1780389710735,35,919
"{""link"":""https://www.instagram.com/p/DZBLHCmpMDm/"",""text"":""https://www.instagram.com/p/DZBLHCmpMDm/""}",new,0,987,是,3909454813878075622,3575,1780482530110,instagramreels,是,是,3575,9,instagramreels_3909454813878075622,-1,0,9,1780482530110,itswill0_o,run_1780479721870,-1,987
"{""link"":""https://www.youtube.com/shorts/ncj73TyY1UE"",""text"":""https://www.youtube.com/shorts/ncj73TyY1UE""}",new,0,31544,是,ncj73TyY1UE,31544,1780484144759,youtubeshort,是,是,31544,17,youtubeshort_ncj73TyY1UE,169,0,17,1780484144759,TeamTalentless,run_1780479721870,169,31544
"{""link"":""https://www.tiktok.com/@freego.judah/video/7644300957836135710"",""text"":""https://www.tiktok.com/@freego.judah/video/7644300957836135710""}",new,3,1307,是,7644300957836135710,1307,1780225426646,tiktok,是,是,1307,9,tiktok_7644300957836135710,56,3,9,1780225426646,freego.judah,run_1780225409611,56,1307
"{""link"":""https://www.youtube.com/shorts/2QsP6HfpHPQ"",""text"":""https://www.youtube.com/shorts/2QsP6HfpHPQ""}",new,0,5772,是,2QsP6HfpHPQ,5772,1780397074340,youtubeshort,是,是,5772,18,youtubeshort_2QsP6HfpHPQ,151,0,18,1780397074340,Rtr_Tedd,run_1780396442280,151,5772
"{""link"":""https://www.instagram.com/p/DY74vi_vkgC/"",""text"":""https://www.instagram.com/p/DY74vi_vkgC/""}",new,0,2467,是,3907966659670722562,6647,1780241587144,instagramreels,是,是,6647,2,instagramreels_3907966659670722562,131,0,2,1780241587144,ridstarlaw,run_1780241575191,131,2467
"{""link"":""https://www.tiktok.com/@freego.judah/video/7643938632444808478"",""text"":""https://www.tiktok.com/@freego.judah/video/7643938632444808478""}",existing,66,3000,否,7643938632444808478,17600,1780225428147,tiktok,是,是,3000,5,tiktok_7643938632444808478,626,7,24,1780365669945,freego.judah,run_1780365602600,88,17600
"{""link"":""https://www.instagram.com/p/DZBQc2MyQCf/"",""text"":""https://www.instagram.com/p/DZBQc2MyQCf/""}",new,0,72230,是,3909478302620385439,213780,1780480351862,instagramreels,是,是,213780,695,instagramreels_3909478302620385439,13889,0,695,1780480351862,neatmartinez,run_1780479721870,13889,72230
"{""link"":""https://www.youtube.com/shorts/A-PyVjukUxs"",""text"":""https://www.youtube.com/shorts/A-PyVjukUxs""}",new,0,25028,是,A-PyVjukUxs,25028,1780484143918,youtubeshort,是,是,25028,3,youtubeshort_A-PyVjukUxs,192,0,3,1780484143918,TeamTalentless,run_1780479721870,192,25028
"{""link"":""https://www.tiktok.com/@freego.judah/video/7645337446334434573"",""text"":""https://www.tiktok.com/@freego.judah/video/7645337446334434573""}",new,8,2819,是,7645337446334434573,2819,1780225423935,tiktok,是,是,2819,10,tiktok_7645337446334434573,191,8,10,1780225423935,freego.judah,run_1780225409611,191,2819
"{""link"":""https://www.tiktok.com/@freego.judah/video/7645079595238034719"",""text"":""https://www.tiktok.com/@freego.judah/video/7645079595238034719""}",new,2,1476,是,7645079595238034719,1476,1780225424782,tiktok,是,是,1476,15,tiktok_7645079595238034719,74,2,15,1780225424782,freego.judah,run_1780225409611,74,1476
"{""link"":""https://www.youtube.com/shorts/059n9BhpCsA"",""text"":""https://www.youtube.com/shorts/059n9BhpCsA""}",new,0,15992,是,059n9BhpCsA,15992,1780397072589,youtubeshort,是,是,15992,131,youtubeshort_059n9BhpCsA,1000,0,131,1780397072589,Rtr_Tedd,run_1780396442280,1000,15992
"{""link"":""https://www.tiktok.com/@freego.judah/video/7645817174187199774"",""text"":""https://www.tiktok.com/@freego.judah/video/7645817174187199774""}",new,0,784,是,7645817174187199774,784,1780225421989,tiktok,是,是,784,3,tiktok_7645817174187199774,48,0,3,1780225421989,freego.judah,run_1780225409611,48,784
"{""link"":""https://www.instagram.com/p/DY2upQiBXTD/"",""text"":""https://www.instagram.com/p/DY2upQiBXTD/""}",new,0,22422,是,3906514872179193027,45670,1780394775769,instagramreels,是,是,45670,17,instagramreels_3906514872179193027,1876,0,17,1780394775769,tuttzsi,run_1780394040766,1876,22422
"{""link"":""https://www.tiktok.com/@owen.monroe/video/7646944683024747789"",""text"":""https://www.tiktok.com/@owen.monroe/video/7646944683024747789""}",new,1,345,是,7646944683024747789,345,1780482584738,tiktok,是,是,345,3,tiktok_7646944683024747789,29,1,3,1780482584738,owen.monroe,run_1780479721870,29,345
"{""link"":""https://www.tiktok.com/@ulbyunxi/video/7646992216241507605"",""text"":""https://www.tiktok.com/@ulbyunxi/video/7646992216241507605""}",new,12,4007,是,7646992216241507605,4007,1780484802847,tiktok,是,是,4007,15,tiktok_7646992216241507605,253,12,15,1780484802847,ulbyunxi,run_1780479721870,253,4007
"{""link"":""https://www.instagram.com/p/DYx4jenP4Rl/"",""text"":""https://www.instagram.com/p/DYx4jenP4Rl/""}",new,0,28199,是,3905151080563967077,74773,1780394776964,instagramreels,是,是,74773,16,instagramreels_3905151080563967077,1976,0,16,1780394776964,tuttzsi,run_1780394040766,1976,28199
"{""link"":""https://www.youtube.com/shorts/AV22m0DhPu8"",""text"":""https://www.youtube.com/shorts/AV22m0DhPu8""}",new,0,115173,是,AV22m0DhPu8,115173,1780396498040,youtubeshort,是,是,115173,1250,youtubeshort_AV22m0DhPu8,5300,0,1250,1780396498040,Reckless Rides,run_1780396442280,5300,115173
"{""link"":""https://www.tiktok.com/@frsilentt/video/7643793391553187080"",""text"":""https://www.tiktok.com/@frsilentt/video/7643793391553187080""}",milestone_7d,64,116,否,7643793391553187080,4687,1780390516658,tiktok,是,是,116,0,tiktok_7643793391553187080,154,0,28,1780453820133,frsilentt,milestone_1780453805090,3,4687
"{""link"":""https://www.tiktok.com/@cora.bklf/video/7647081659149438240"",""text"":""https://www.tiktok.com/@cora.bklf/video/7647081659149438240""}",new,2,422,是,7647081659149438240,422,1780481422123,tiktok,是,是,422,0,tiktok_7647081659149438240,63,2,0,1780481422123,cora.bklf,run_1780479721870,63,422
"{""link"":""https://www.tiktok.com/@freego.judah/video/7645337446334434573"",""text"":""https://www.tiktok.com/@freego.judah/video/7645337446334434573""}",existing,8,28,否,7645337446334434573,2847,1780225423935,tiktok,是,是,28,0,tiktok_7645337446334434573,194,0,10,1780241600619,freego.judah,run_1780241575191,3,2847
"{""link"":""https://www.tiktok.com/@freego.judah/video/7645419787727736094"",""text"":""https://www.tiktok.com/@freego.judah/video/7645419787727736094""}",existing,0,326,否,7645419787727736094,1750,1780225423092,tiktok,是,是,326,1,tiktok_7645419787727736094,91,0,11,1780365661940,freego.judah,run_1780365602600,5,1750
"{""link"":""https://www.tiktok.com/@freego.judah/video/7643570343185108238"",""text"":""https://www.tiktok.com/@freego.judah/video/7643570343185108238""}",existing,19,312,否,7643570343185108238,5496,1780241605157,tiktok,是,是,312,0,tiktok_7643570343185108238,218,1,18,1780365671122,freego.judah,run_1780365602600,7,5496
"{""link"":""https://www.youtube.com/shorts/YlVv16ITP1w"",""text"":""https://www.youtube.com/shorts/YlVv16ITP1w""}",new,0,16632,是,YlVv16ITP1w,16632,1780484141059,youtubeshort,是,是,16632,3,youtubeshort_YlVv16ITP1w,88,0,3,1780484141059,TeamTalentless,run_1780479721870,88,16632
"{""link"":""https://www.youtube.com/watch?v=OYhs1YExMBk"",""text"":""https://www.youtube.com/watch?v=OYhs1YExMBk""}",new,0,880,是,OYhs1YExMBk,880,1780480186896,youtubevideo,是,是,880,31,youtubevideo_OYhs1YExMBk,38,0,31,1780480186896,Ben’s Outdoor Boys,run_1780479721870,38,880
"{""link"":""https://www.youtube.com/shorts/rL1lo8jb--s"",""text"":""https://www.youtube.com/shorts/rL1lo8jb--s""}",milestone_7d,0,790,否,rL1lo8jb--s,60808,1780396769221,youtubeshort,是,是,790,0,youtubeshort_rL1lo8jb--s,963,0,51,1780453878059,Tuttzsi,milestone_1780453805090,18,60808
"{""link"":""https://www.instagram.com/p/DZAai8ZpLk0/"",""text"":""https://www.instagram.com/p/DZAai8ZpLk0/""}",new,0,1362,是,3909241227083823412,2717,1780241587951,instagramreels,是,是,2717,0,instagramreels_3909241227083823412,56,0,0,1780241587951,ridstarlaw,run_1780241575191,56,1362
"{""link"":""https://www.tiktok.com/@freego.judah/video/7643570343185108238"",""text"":""https://www.tiktok.com/@freego.judah/video/7643570343185108238""}",new,18,5184,是,7643570343185108238,5184,1780241605157,tiktok,是,是,5184,18,tiktok_7643570343185108238,211,18,18,1780241605157,freego.judah,run_1780241575191,211,5184
"{""link"":""https://www.tiktok.com/@voltagerider/video/7645330342525537558"",""text"":""https://www.tiktok.com/@voltagerider/video/7645330342525537558""}",new,14,10000,是,7645330342525537558,10000,1780390411698,tiktok,是,是,10000,29,tiktok_7645330342525537558,279,14,29,1780390411698,voltagerider,run_1780389710735,279,10000
"{""link"":""https://www.tiktok.com/@voltagerider/video/7645737100570316035"",""text"":""https://www.tiktok.com/@voltagerider/video/7645737100570316035""}",new,23,14100,是,7645737100570316035,14100,1780390407920,tiktok,是,是,14100,37,tiktok_7645737100570316035,605,23,37,1780390407920,voltagerider,run_1780389710735,605,14100
"{""link"":""https://www.youtube.com/shorts/NwD-gLfkuk8"",""text"":""https://www.youtube.com/shorts/NwD-gLfkuk8""}",new,0,90325,是,NwD-gLfkuk8,90325,1780482632198,youtubeshort,是,是,90325,76,youtubeshort_NwD-gLfkuk8,1500,0,76,1780482632198,Tuttzsi,run_1780479721870,1500,90325
"{""link"":""https://www.tiktok.com/@freego.judah/video/7644671614822501663"",""text"":""https://www.tiktok.com/@freego.judah/video/7644671614822501663""}",new,9,4266,是,7644671614822501663,4266,1780225425753,tiktok,是,是,4266,14,tiktok_7644671614822501663,193,9,14,1780225425753,freego.judah,run_1780225409611,193,4266
"{""link"":""https://www.youtube.com/shorts/XXCL1URZLTs"",""text"":""https://www.youtube.com/shorts/XXCL1URZLTs""}",new,0,15635,是,XXCL1URZLTs,15635,1780482394696,youtubeshort,是,是,15635,18,youtubeshort_XXCL1URZLTs,302,0,18,1780482394696,68v_ebikes,run_1780479721870,302,15635
"{""link"":""https://www.instagram.com/p/DYw8dPHuSuX/"",""text"":""https://www.instagram.com/p/DYw8dPHuSuX/""}",new,0,4796,是,3904886768821414807,12838,1780394462124,instagramreels,是,是,12838,16,instagramreels_3904886768821414807,497,0,16,1780394462124,smartattackracing,run_1780394040766,497,4796
"{""link"":""https://www.tiktok.com/@owen.monroe/video/7645813072321318157"",""text"":""https://www.tiktok.com/@owen.monroe/video/7645813072321318157""}",new,1,1241,是,7645813072321318157,1241,1780482587555,tiktok,是,是,1241,3,tiktok_7645813072321318157,83,1,3,1780482587555,owen.monroe,run_1780479721870,83,1241
"{""link"":""https://www.tiktok.com/@bikingwtheo/video/7646909327088913678"",""text"":""https://www.tiktok.com/@bikingwtheo/video/7646909327088913678""}",new,8,6323,是,7646909327088913678,6323,1780480782076,tiktok,是,是,6323,11,tiktok_7646909327088913678,256,8,11,1780480782076,bikingwtheo,run_1780479721870,256,6323
"{""link"":""https://www.instagram.com/p/DYx4jenP4Rl/"",""text"":""https://www.instagram.com/p/DYx4jenP4Rl/""}",milestone_7d,0,307,否,3905151080563967077,75557,1780394776964,instagramreels,是,是,784,0,instagramreels_3905151080563967077,2015,0,16,1780453827544,tuttzsi,milestone_1780453805090,39,28506
"{""link"":""https://www.youtube.com/shorts/ZLEbH5T-tws"",""text"":""https://www.youtube.com/shorts/ZLEbH5T-tws""}",new,0,139821,是,ZLEbH5T-tws,139821,1780396768216,youtubeshort,是,是,139821,58,youtubeshort_ZLEbH5T-tws,1300,0,58,1780396768216,Tuttzsi,run_1780396442280,1300,139821
"{""link"":""https://www.youtube.com/shorts/VUezBRUPfKY"",""text"":""https://www.youtube.com/shorts/VUezBRUPfKY""}",new,0,112573,是,VUezBRUPfKY,112573,1780397071691,youtubeshort,是,是,112573,202,youtubeshort_VUezBRUPfKY,1600,0,202,1780397071691,Rtr_Tedd,run_1780396442280,1600,112573
"{""link"":""https://www.youtube.com/shorts/Fxslj06nNnQ"",""text"":""https://www.youtube.com/shorts/Fxslj06nNnQ""}",new,0,4245,是,Fxslj06nNnQ,4245,1780397073437,youtubeshort,是,是,4245,18,youtubeshort_Fxslj06nNnQ,158,0,18,1780397073437,Rtr_Tedd,run_1780396442280,158,4245
"{""link"":""https://www.tiktok.com/@freego.judah/video/7645817174187199774"",""text"":""https://www.tiktok.com/@freego.judah/video/7645817174187199774""}",existing,1,155,否,7645817174187199774,939,1780225421989,tiktok,是,是,155,0,tiktok_7645817174187199774,56,1,3,1780241598855,freego.judah,run_1780241575191,8,939
"{""link"":""https://www.tiktok.com/@ridstarlaw/video/7645410653875883277"",""text"":""https://www.tiktok.com/@ridstarlaw/video/7645410653875883277""}",new,16,7899,是,7645410653875883277,7899,1780241615097,tiktok,是,是,7899,14,tiktok_7645410653875883277,261,16,14,1780241615097,ridstarlaw,run_1780241575191,261,7899
"{""link"":""https://www.tiktok.com/@ulbyunxi/video/7646992771349335317"",""text"":""https://www.tiktok.com/@ulbyunxi/video/7646992771349335317""}",new,23,6028,是,7646992771349335317,6028,1780484801789,tiktok,是,是,6028,14,tiktok_7646992771349335317,378,23,14,1780484801789,ulbyunxi,run_1780479721870,378,6028
"{""link"":""https://www.tiktok.com/@owen.monroe/video/7645071135855496461"",""text"":""https://www.tiktok.com/@owen.monroe/video/7645071135855496461""}",new,1,2346,是,7645071135855496461,2346,1780482589801,tiktok,是,是,2346,4,tiktok_7645071135855496461,87,1,4,1780482589801,owen.monroe,run_1780479721870,87,2346
"{""link"":""https://www.tiktok.com/@freego.judah/video/7645337446334434573"",""text"":""https://www.tiktok.com/@freego.judah/video/7645337446334434573""}",existing,8,347,否,7645337446334434573,3194,1780225423935,tiktok,是,是,347,0,tiktok_7645337446334434573,209,0,10,1780365662826,freego.judah,run_1780365602600,15,3194
"{""link"":""https://www.youtube.com/shorts/KodTgqAvF_s"",""text"":""https://www.youtube.com/shorts/KodTgqAvF_s""}",new,0,16824,是,KodTgqAvF_s,16824,1780482633383,youtubeshort,是,是,16824,62,youtubeshort_KodTgqAvF_s,459,0,62,1780482633383,Tuttzsi,run_1780479721870,459,16824
